"Timestamp","Team Number","Match Type","Match Number","What did the robot do during autonomous?","Starting Position","Comments","Rate this robot's autonomous:","Cubes placed in Exchange Zone (EZ)","Cubes placed in Switch","Cubes placed in Scale","Which of these things did the robot do?","Rate the Cycle Time","Rate the Driving Ability","What did the robot do in endgame?","What was the robot's primary function?","What was the team's result?","How many points did the team's alliance score?","How many points did the other alliance score?","General Comments"
"2018/03/03 1:41:38 PM EST","302","Elimination","2","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Right","","5","0","4","3","Pick cube off the floor;Get cube from the portal","3","3","Successful Climb","Offense","Win","386","187","Dropped the box once. Good speed "
"2018/03/03 1:42:01 PM EST","247","Elimination","2","Cross Baseline","Right","","2","0","1","3","Pick cube off the floor","2","2","Platform","Offense","Loss","187","386","Mostly stayed around the scale and would often drop cubes if bumped or moved too suddenly"
"2018/03/03 1:51:29 PM EST","3504","Elimination","3","Cross Baseline","Right","","2","3","5","0","Pick cube off the floor","2","2","Platform","Offense","Win","376","241","GOOD JOBBBBBB"
"2018/03/03 1:52:01 PM EST","4028","Elimination","3","Put Cube(s) in Scale (if multiple specify below)","Left","2scale","5","0","2","3","Pick cube off the floor","3","3","Successful Climb","Offense","Win","376","241","Good accuracy "
"2018/03/03 1:52:35 PM EST","3777","Elimination","3","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Starts to left of middle","4","0","5","0","Get cube from the portal","2","2","Neither","Offense","Loss","241","376","The ribot focused on the switch farthest from the driver station"
"2018/03/03 1:52:57 PM EST","6032","Elimination","3","Cross Baseline","Left","","2","3","0","0","Pick cube off the floor","2","2","Platform","Offense","Loss","241","376","Switch and ez...take their cubes away"
"2018/03/03 1:53:03 PM EST","4085","Elimination","3","Cross Baseline","Right","","2","0","4","0","Pick cube off the floor","2","2","Neither","Offense","Loss","241","376","Was on the slower side and didn’t look like they had a plan.  Like they would start to go one place and just change their mind and went somewhere else"
"2018/03/03 1:54:40 PM EST","5811","Elimination","3","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","5","0","Pick cube off the floor;Get cube from the portal","2","2","Platform","Both","Win","376","241","Silly mistake of trying to stack cubes on switch before there was a base layer. They should fill out the base layer first so the cubes don’t fall off too much. "
"2018/03/03 1:57:56 PM EST","4145","Elimination","4","Cross Baseline","Left","To the scale","3","1","4","0","Pick cube off the floor","2","2","Platform","Offense","Win","346","276","Scale placer okay precise"
"2018/03/03 1:58:08 PM EST","677","Elimination","4","Cross Baseline","Middle","Attempted cube in switch","2","0","2","0","Pick cube off the floor","1","1","Platform","Offense","Loss","276","348","Pick some cubes from the stack and focuses mainly on the switch farthest from the driver station"
"2018/03/03 1:58:18 PM EST","279","Elimination","4","Cross Baseline","Left","Tried putting cubes in switch","2","4","1","0","Pick cube off the floor","2","2","Platform","Offense","Loss","276","348","Motor broke off during match but they continued to push cubes into ez. That’s what they were doing anyway just putting cubes into ez."
"2018/03/03 1:58:34 PM EST","3010","Elimination","4","Cross Baseline","Middle","Put the box middle of the switch","2","3","2","0","Pick cube off the floor","3","3","Platform","Offense","Win","348","276","Good speed. Missed the switch once"
"2018/03/03 1:58:44 PM EST","4521","Elimination","4","Cross Baseline","Right","","3","0","0","2","Pick cube off the floor","2","2","Successful Climb","Both","Win","348","276","Bent a part of the collector so it couldn’t pick up cubes well. Didn’t do much after it was injured. "
"2018/03/03 1:58:44 PM EST","554","Elimination","4","Put Cube(s) in Scale (if multiple specify below)","Right","","4","0","0","5","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","276","348","Got blocks close to scale...very shaky when picking And lifting cubes small jolts would knock them off"
"2018/03/03 2:04:53 PM EST","291","Elimination","5","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","","4","0","7","0","Pick cube off the floor;Get cube from the portal","2","2","Platform","Offense","Win","404","173","Climbed with other but failed fast at moving arm"
"2018/03/03 2:04:55 PM EST","5740","Elimination","5","Cross Baseline","Right","","2","0","5","0","Get cube from the portal","2","2","Platform","Defense","Loss","173","404","Can go fast between portal and switches.  Did a lot of blocking but actually got one foul for it"
"2018/03/03 2:05:00 PM EST","1014","Elimination","5","Cross Baseline","Right","","2","6","2","0","Pick cube off the floor","2","2","Neither","Offense","Win","404","174","Focused on ez and was blocked by blue so they couldn’t climb "
"2018/03/03 2:05:09 PM EST","1466","Elimination","5","Cross Baseline","Left","Ends in null zone","3","0","3","2","Pick cube off the floor","2","2","Neither","Both","Loss","173","404","Tends to overshoot switch. Never goes to the far switch. "
"2018/03/03 2:05:16 PM EST","379","Elimination","5","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","7","0","Pick cube off the floor","3","3","Successful Climb","Offense","Win","404","173","Can left other robots too. Good at grabbing boxes"
"2018/03/03 2:05:30 PM EST","1466","Elimination","5","Cross Baseline","Left","","2","0","2","2","Pick cube off the floor","2","2","Neither","Offense","Win","173","404","Struggled with picking blocks...tried finding off other robots from climbing"
"2018/03/03 2:18:13 PM EST","3397","Elimination","6","Cross Baseline","Middle","","2","4","4","0","Pick cube off the floor","3","3","Platform","Offense","Win","337","295","Equal between ez and switch very fast "
"2018/03/03 2:18:15 PM EST","4611","Elimination","6","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Left","","4","0","0","4","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","295","337","Never touches opposing switch"
"2018/03/03 2:18:19 PM EST","302","Elimination","6","Cross Baseline","Right","","2","0","0","7","Pick cube off the floor","3","3","Successful Climb","Offense","Win","337","295","Good speed.  Dropped the box once"
"2018/03/03 2:18:30 PM EST","247","Elimination","6","Cross Baseline","Right","","2","0","4","0","Pick cube off the floor","2","2","Platform","Offense","Loss","295","337","Often would shoot and the cube would tumble off the switch or scoae"
"2018/03/03 2:18:36 PM EST","1317","Elimination","6","Cross Baseline","Middle","Lined up for switch","2","7","1","0","Pick cube off the floor","2","2","Platform","Offense","Loss","337","295","Good at ez used pyramid cubes"
"2018/03/03 2:24:26 PM EST","4028","Elimination","7","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","","5","0","6","3","Pick cube off the floor","3","3","Successful Climb","Offense","Win","380","239","SO GOOD AT PUTTING CUBES "
"2018/03/03 2:24:48 PM EST","4085","Elimination","7","Cross Baseline","Right","","2","0","3","0","Pick cube off the floor","2","2","Neither","Offense","Loss","249","380","Stopped at end like they lost contact.  Again a wanderer by they had no specific purpose"
"2018/03/03 2:25:29 PM EST","5811","Elimination","7","Nothing - robot did not move","Middle","","1","0","0","0","Neither","1","1","Neither","Defense","Win","380","260","lost communication never moved"
"2018/03/03 2:26:43 PM EST","3504","Elimination","7","Cross Baseline","Right","Put the box on the floor","2","6","2","0","Pick cube off the floor","3","3","Platform","Offense","Win","380","249","Good speed but sometimes have some troubles when grabbing the boxes"
"2018/03/03 2:30:39 PM EST","677","Elimination","8","Nothing - attempted auto and failed (explain below)","Left","Crashed into stack of cubes","1","4","2","0","Pick cube off the floor","2","2","Neither","Both","Loss","322","363","Very reliable with the EZ"
"2018/03/03 2:30:49 PM EST","4145","Elimination","8","Cross Baseline","Left","Tried the scale but failed","4","0","0","5","Pick cube off the floor","3","2","Neither","Offense","Win","363","322","Bad grabbing but good scale placer"
"2018/03/03 2:31:02 PM EST","279","Elimination","8","Cross Baseline","Left","","2","0","1","2","Pick cube off the floor","2","2","Platform","Offense","Loss","322","363","Had a very loosey goosey grip on cubes when lifted and mainly went for scale"
"2018/03/03 2:31:07 PM EST","554","Elimination","8","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Right","","4","0","0","3","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","322","363","Shaky...if they are jolted they lose the block they are holding"
"2018/03/03 2:31:13 PM EST","3010","Elimination","8","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","9","1","0","Pick cube off the floor","3","3","Platform","Offense","Win","363","322","Missed switch once"
"2018/03/03 2:32:24 PM EST","4521","Elimination","8","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","4","0","1","2","Pick cube off the floor","2","2","Successful Climb","Offense","Win","363","322","Still having problems with collector. Barely pulled off climb. Took a long time. "
"2018/03/03 2:42:07 PM EST","302","Elimination","9","Cross Baseline","Right","","3","0","2","3","Pick cube off the floor","2","2","Successful Climb","Both","Win","433","222","Versatile- decent at everything"
"2018/03/03 2:42:16 PM EST","291","Elimination","9","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","","4","0","0","5","Pick cube off the floor;Get cube from the portal","2","2","Platform","Offense","Loss","433","222","Better at getting cube from portal than floo"
"2018/03/03 2:42:20 PM EST","4362","Elimination","9","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","Very fast ","4","0","0","3","Pick cube off the floor","2","2","Neither","Both","Win","433","222","Good at scale and defended other team from climbing "
"2018/03/03 2:42:25 PM EST","3397","Elimination","9","Cross Baseline","Left","","2","6","3","0","Pick cube off the floor","2","2","Platform","Offense","Win","433","222","Blocked the other bot from getting on the petal of 379.  Mainly fed to ez"
"2018/03/03 2:42:28 PM EST","1014","Elimination","9","Cross Baseline","Right","","3","5","1","0","Pick cube off the floor","3","2","Platform","Offense","Loss","222","433","Had trouble lining up at times. Speedy little thing. "
"2018/03/03 2:42:49 PM EST","379","Elimination","9","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","2","0","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","222","433","First of the match they could not control the robot well. It tried to take two other  robot up too but failed."
"2018/03/03 2:48:27 PM EST","4521","Elimination","10","Cross Baseline","Right","","2","0","1","0","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","250","374","Slowed down a lot like their robot was broken "
"2018/03/03 2:48:36 PM EST","4028","Elimination","10","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","Failed first time good second","5","0","4","2","Pick cube off the floor","3","3","Successful Climb","Offense","Win","374","215","Amazing "
"2018/03/03 2:48:46 PM EST","3504","Elimination","10","Cross Baseline","Right","","2","4","3","0","Pick cube off the floor","3","2","Platform","Offense","Win","374","215","Amazing job such a great team"
"2018/03/03 2:48:50 PM EST","5811","Elimination","10","Cross Baseline","Middle","","3","0","6","0","Pick cube off the floor;Get cube from the portal","3","3","Platform","Offense","Win","374","250","Damn good job. Very efficient "
"2018/03/03 3:00:51 PM EST","291","Elimination","11","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","","5","0","1","5","Pick cube off the floor;Get cube from the portal","2","2","Platform","Offense","Loss","418","339","Easy moving arm"
"2018/03/03 3:00:53 PM EST","3397","Elimination","10","Cross Baseline","Middle","","2","7","1","0","Pick cube off the floor","2","2","Platform","Both","Win","418","339","Main position was feeding cubes to the ez and then they went to blocking "
"2018/03/03 3:01:03 PM EST","302","Elimination","11","Cross Baseline","Right","Lines itself up in front of scale to score in tele op","3","0","0","5","Pick cube off the floor","2","2","Successful Climb","Offense","Win","418","339","Fast climb!!"
"2018/03/03 3:01:36 PM EST","379","Elimination","11","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","2","1","Pick cube off the floor;Get cube from the portal","1","2","Successful Climb","Offense","Loss","339","418","Takes a lot of time to grab the boxes. Can take two other robots w it to up. Kept missing scale"
"2018/03/03 3:01:50 PM EST","1014","Qualification","11","Cross Baseline","Right","","2","5","4","0","Pick cube off the floor","3","3","Platform","Both","Loss","339","418","Very strong at defense. Only did the scale during auto. Not the switch. Very fast and work well together. No weak l"
